username,strMainList,strTagsList,strAtUsersList,retweets
Cc_HUB,"['It', 'is', 'definitely', 'a', 'great', 'end', 'to', 'the', 'tour', 'as', 'the', 'crew', 'round', 'off', 'with', 'an', 'Investor', 'Pitch', 'event']",['PitchDrive'],['medef'],10
Cc_HUB,"['RT', 'Paris', 'has', 'started', 'at']",['Pitchdrive'],"['SocialAfrobytes', 'medef']",5
Cc_HUB,"['Yesterday', 'the', 'crew', 'were', 'up', 'and', 'about', 'visiting', 'and']",['Paris'],"['AFD_France', 'joinstationf', 'NUMAparis']",6
Cc_HUB,"['Watched', 'Episode', '6', 'of', 'the', 'Subscribe', 'and', 'answer', 'these', 'questions', 'on', 'YouTube', 'to', 'win']",['TalesFromPitchDrive'],[],1
Cc_HUB,"['Congratulations', 'on', 'being', 'shortlisted', 'You', 'will', 'be', 'contacted', 'once', 'it', 'is', 'activated']",[],['Drey_Songz11'],1
Cc_HUB,"['RT', 'and', '13', 'other', 'African', 'startups', 'on', 'a', 'European', 'tour', 'are', 'stopping', 'by', 'to', 'share', 'their', 'great', 'ideas', 'and', 'achi']",[],"['GwenaelPrie', 'gometro', 'AFD_France']",3
Cc_HUB,"['Innovation', 'is', 'applicable', 'in', 'every', 'sector']",['PitchDrive'],[],4
Cc_HUB,"['Join', 'us', 'today', 'for', 'a', 'chat', 'with', 'Nigerian', 'inventor', 'Oshi', 'Agabi', 'founder', 'of', 'konikuio', 'RSVP', 'T']",[],[],5
Cc_HUB,"['Is', 'your', 'technology', 'driven', 'business', 'looking', 'to', 'scale', 'and', 'grow', 'rapidly', 'Apply', 'today', 'for', 'the']",['UBNStartupConnect'],[],6
Cc_HUB,"['Leaders', 'need', 'to', 'be', 'optimists', 'Their', 'vision', 'is', 'beyond', 'the', 'present', '', 'Rudy', 'Giuliani', 'Congratulations', 'Boss']",[],[],29
Cc_HUB,"['If', 'you', 'are', 'an', 'investor', 'and', 'you', 'will', 'be', 'in', 'Paris', 'on', '5th', 'September', 'heres', 'your', 'chance', 'to', 'meet', 'with', 'some', 'of', 'Africas']",[],[],1
Cc_HUB,"['We', 'approve', 'this', 'tweet', '']",['TalesFromPitchDrive'],"['NubiKay', 'NeoIghodaro']",0
Cc_HUB,"['We', 'approve', 'this', 'tweet', '']",['TalesFromPitchDrive'],"['NubiKay', 'NeoIghodaro']",0
Cc_HUB,"['Hi', 'to', 'you', 'too', '']",[],['Selam_Kebede'],0
Cc_HUB,"['RT', '14', 'opportunities', 'to', 'discover', 'during', 'Paris', 'next', 'week', 'Register', 'now', 'htt']","['investment', 'PitchDrive']",['SocialAfrobytes'],15
Cc_HUB,"['The', 'journey', 'draws', 'closer', 'to', 'a', 'fufilling', 'end', 'as', 'the', 'crew', 'visits', 'Google', 'Paris', 'today']","['PitchDrive', 'TalesFromPitchDrive']",[],2
Cc_HUB,"['Beyond', 'the', 'high', 'profile', 'senior', 'tech', 'figures', 'like', 'Sheryl', 'Sandberg', 'Funke', 'Opeke', 'etc', 'There', 'is', 'a', 'new', 'wave', 'o']",[],['tomilube'],4
Cc_HUB,"['all', 'the', 'way', 'from', 'Paris']",['TalesFromPitchDrive'],[],0
Cc_HUB,"['says', 'Your', 'location', 'doesnt', 'matter', 'your', 'idea', 'does', 'Hes', 'right', 'These', 'women', 'say', 'neither', 'should', 'your', 'gender']",['TalesFromPitchDrive'],['tomilube'],1
Cc_HUB,"['These', 'women', 'are', 'breaking', 'grounds', 'closing', 'the', 'tech', 'gender', 'gap', 'amp', 'being', 'bosses', 'whilst', 'at', 'it']","['PitchDrive', 'WomenInTech']",[],6
Cc_HUB,"['To', 'you', 'and', 'yours', 'celebrating', 'across', 'the', 'city', 'and', 'across', 'the', 'world', 'from', 'us', 'at', 'CcHUB', 'we', 'say', 'Eid', 'Mubarak']",['EidMubarak'],[],11
Cc_HUB,"['Do', 'you', 'want', 'to', 'expand', 'your', 'techdriven', 'business', 'Leverage', 'the', 'Union', 'Bank', 'network', 'to', 'scale']",['UBNStartupConnect'],[],5
Cc_HUB,"['Has', 'your', 'techenabled', 'startup', 'gained', 'significant', 'traction', 'Apply', 'now', 'to', 'scale', 'and', 'grow']",['UBNStartupConnect'],[],5
Cc_HUB,"['Join', 'us', 'for', 'a', 'chat', 'with', 'Oshi', 'Agabi', 'founder', 'Koniku', 'Kore', 'as', 'we', 'discuss', 'AI', 'and', 'the', 'future', 'of', 'tech', 'in', 'RSVP']",['Africa'],[],5
Cc_HUB,"['Hello', 'please', 'drop', 'your', 'answers', 'in', 'th']",[],"['__Adedeji', 'rtukpe', 'VC4Africa', 'GebeyaTalent', 'ongair_', 'clinicmaster', '__Adedeji']",0
Cc_HUB,"['Bonjour', 'Our', 'expectations', 'are', 'high', 'and', 'our', 'optimism', 'pumped', 'as', 'the', 'crew', 'tour', 'your', 'beautiful', 'city']","['Paris', 'PitchDrive']",[],1
Cc_HUB,"['Watched', 'Episode', '5', 'of', 'the', 'Subscribe', 'and', 'answer', 'these', 'questions', 'on', 'YouTube', 'to', 'win']",['TalesFromPitchDrive'],[],2
Cc_HUB,"['Wow', 'Thank', 'you', 'For', 'opening', 'your', 'doors', 'to', 'us', 'We', 'know', 'that', 'this', 'is', 'the', 'start', 'of', 'many', 'great', 'things']",['Zurich'],[],5
Cc_HUB,"['RT', 'Meet', 'the', 'XL', 'Africa', 'portfolio', '20', 'digital', 'scaleups', 'from', 'across', 'the', 'continent', '']",[],"['VC4Africa', 'XL_Africa']",56
Cc_HUB,"['Huge', 'congratulations', 'to', 'amp', 'on', 'this', 'feat', 'Were', 'proud', 'of', 'the', 'amazing', 'tech', 'products', 'coming', 'out']",[],"['ongair_', 'PrepclassNG']",10
Cc_HUB,"['Huge', 'congratulations', 'to', 'amp', 'on', 'this', 'feat', 'Were', 'proud', 'of', 'the', 'amazing', 'tech', 'products', 'coming', 'out']",[],"['ongair_', 'PrepclassNG']",10
Cc_HUB,"['RT', 'We', 'met', '14', 'inspiring', 'from', 'at']","['startups', 'Africa', 'PitchDrive']","['etv_startuphub', 'weareGIG', 'BerlinObey']",3
Cc_HUB,"['We', 'celebrate', 'these', 'amazing', 'women', 'leading', 'their', 'companies', 'on', 'the', 'tour', 'To', 'more', 'exploits']","['PitchDrive', 'WomenInTech']",[],30
Cc_HUB,"['RT', 'Feeling', 'inspired', 'by', 'the', 'African', 'startups', 'that', 'presented', 'at', 'Drive', 'in', 'Zurich', 'especially', 'amp']",['Pitch'],"['aliiice_g', 'Cc_HUBs', 'LifeBankNigeria']",11
Cc_HUB,"['Being', 'hosted', 'by', 'was', 'such', 'a', 'unique', 'experience', 'for', 'the', 'crew']","['PitchDrive', 'TalesFromPitchDrive']","['ringier_ag', 'marcwalder']",1
Cc_HUB,"['How', 'has', 'sustained', 'itself', 'and', 'stayed', 'relevant', 'for', 'over', '180', 'years']","['PitchDrive', 'TalesFromPitchDrive']",['ringier_ag'],1
Cc_HUB,"['Get', 'to', 'see', 'some', 'of', 'your', 'favourite', 'crew', 'member', 'in', 'unwind', 'mode', 'as', 'they', 'take', 'in', 'the', 'festival']","['PitchDrive', 'TalesFromPitchDrive']",[],0
Cc_HUB,"['It', 'wasnt', 'a', 'when', 'the', 'crew', 'stormed', 'Zurichs', 'festival', 'fiesta', 'TalesFromPitchDrive', 'the']","['MellowWednesday', 'PitchDrive']",[],1
Cc_HUB,"['The', '14', 'get', 'down', 'to', 'business', 'as', 'they', 'tour', 'visiting', 'and', 'the', 'World', 'Econom']","['PitchDrive', 'Zurich']","['Google', 'F10_accelerator']",6
Cc_HUB,"['Hi', 'yes', 'Datalytics', 'is', 'today', 'fo', '530pm', 'See', 'you', '']",[],"['Ayo_Oshiobugie', 'Ayo_Oshiobugie']",0
Cc_HUB,"['Come', 'explore', 'the', 'theory', 'of', 'Topic', 'Modeling', 'and', 'how', 'to', 'implement', 'it', 'in', 'Python', 'today', 'at', 'the', 'meetup']",['Datalyticsng'],[],4
Cc_HUB,"['RT', 'A', 'uniquely', 'warm', 'welcome', 'to', 'by', '', 'CEO', 'Thank', 'you', 'for', 'spending', 'a', 'memorable', 'evening', 'with', 'us']","['Zurich', 'P']","['bosuntijani', 'marcwalder', 'ringier_ag']",9
Cc_HUB,"['Great', 'meeting', 'w', 'amp', 'at', 'We', 'look', 'forward', 'to', 'collaborations', 'w', 'Ringier', 'amp', 'Digital']",['RobinLingg'],"['nicolasburer', 'ringier_ag']",5
Cc_HUB,"['Thank', 'you', 'amp', 'the', 'for', 'hosting', 'the', 'crew', 'today', 'in', 'It', 'was', 'a', 'great', 'experienc']","['PitchDrive', 'Zurich']","['marcwalder', 'ringier_ag']",19
Cc_HUB,"['Still', 'on', 'the', 'trail', 'to', 'pitch', 'to', 'investors', 'the', '14', 'move', 'to', 'First', 'stop']","['PitchDrive', 'Zurich']",['dgt_switzerland'],5
Cc_HUB,"['good', 'one']",[],['GebeyaTalent'],0
Cc_HUB,"['Seen', 'Episode', '4', 'of', 'the', 'Subscribe', 'and', 'answer', 'these', 'questions', 'on', 'YouTube', 'to', 'win']",['TalesFromPitchDrive'],[],2
Cc_HUB,"['Change', 'will', 'happen', 'if', 'we', 'are', 'more', 'intentional', 'about', 'it', 'See', 'more', 'of', 'talk']",[],['bosuntijani'],13
Cc_HUB,"['Goodbye', 'Thank', 'you', 'for', 'sharing', 'your', 'insights', 'and', 'history', 'of', 'with', 'the', 'crew']","['Berlin', 'PitchDrive']",[],12
Cc_HUB,"['Seen', 'the', 'Episode', '4', 'of', 'Subscribe', 'and', 'answer', 'these', 'questions', 'in', 'the', 'comment', 'section', 'to', 'win']",['TalesFromPitchDrive'],[],1
Cc_HUB,"['Since', 'arriving', 'in', 'the', 'crew', 'have', 'kept', 'busy', 'getting', 'to', 'know', 'the', 'city', 'and', 'her', 'people']","['Berlin', 'PitchDrive', 'TGIF']",[],6
Cc_HUB,"['Cheers', 'to', 'a', 'weekendIndulge', 'in', 'definitely', 'more', 'than', 'a', 'little', 'from', 'the', 'playlist']","['PitchDrive', 'TalesFromPitchDrive']",[],5
Cc_HUB,"['Come', 'explore', 'the', 'theory', 'of', 'Topic', 'Modeling', 'and', 'how', 'to', 'implement', 'it', 'in', 'Python', 'Register', 'now']",['Datalyticsng'],[],4
Cc_HUB,"['RT', 'LIVE', 'Join', 'the', 'conversation', 'on', 'Radar', 'right', 'now', 'and', 'ask', 'anything']",[],"['TechCabal', 'YeleBademosi']",1
Cc_HUB,"['Congratulations', 'You', 'are', 'the', 'winner', 'of', 'the', 'Q', 'and', 'A', 'giveaway', 'for', 'Episo']",[],"['tradedepotHQ', 'kachizukanne', 'ChiedozieOdazie']",2
Cc_HUB,"['Grab', 'the', 'opportunity', 'to', 'network', 'and', 'interact', 'with', 'the', 'at', 'the', 'Open', 'Session', 'at', '4']","['startups', 'PitchDrive']",['ImpactHubBLN'],5
Cc_HUB,"['Do', 'you', 'want', 'to', 'expand', 'your', 'techdriven', 'business', 'Leverage', 'the', 'Union', 'Bank', 'network', 'to', 'scale']",['UBNStartupConnect'],[],7
Cc_HUB,"['Thank', 'you', 'for', 'hosting', 'the', 'crew']","['PitchDrive', 'TalesFromPitchDrive']",['FactoryBerlin'],25
Cc_HUB,"['Has', 'your', 'techenabled', 'startup', 'gained', 'significant', 'traction', 'Apply', 'now', 'to', 'scale', 'and', 'grow']",['UBNStartupConnect'],[],10
Cc_HUB,"['Seen', 'the', 'Episode', '3', 'of', 'Subscribe', 'and', 'answer', 'these', 'questions', 'in', 'the', 'comment', 'section', 'here']",['TalesFromPitchDrive'],[],7
Cc_HUB,"['Weve', 'enjoyed', 'getting', 'to', 'know', 'the', 'amazing', '14', 'startup', 'on', 'the', 'tour', 'Familiarise', 'yourself', 'wthem']",['PitchDrive'],[],9
Cc_HUB,"['When', 'bu']",[],"['ongair_', 'naijastartupsHQ', 'startuphubenugu', 'ABANAngels', 'TechCabal', 'technewshq_', 'technewsworld', 'StartupGrind']",1
Cc_HUB,"['Have', 'you', 'watched', 'our', 'latest', 'video', 'on', '3', 'steps', 'to', 'building', 'amp', 'exiting', 'your', 'startup']","['PitchDrive', 'TalesFromPitchDrive']",[],3
Cc_HUB,"['RT', 'Shoutout', 'to', 'for', 'putting', 'this', 'amazing', 'opportunity', 'for', 'Africas', 'best']",[],"['africatech_', 'Cc_HUB', 'bosuntijani']",6
Cc_HUB,"['Genius', 'startups', 'amp', 'brilliant', 'talents', 'are', 'sprouting', 'daily', 'on', 'the', 'continent', 'What', 'are', 'we', 'doing', 'to', 'ensure']",[],['bosuntijani'],0
Cc_HUB,"['Can', 'we', 'say', 'for', 'certain', 'that', 'weve', 'utilised', 'all', 'the', 'resources', '', 'both', 'human', 'amp', 'infrastructure', 'available', 't']",[],['bosuntijani'],1
Cc_HUB,"['How', 'do', 'we', 'proceed', 'to', 'build', 'the', 'future', 'we', 'desire', 'What', 'are', 'the', 'thoughts', 'that', 'went', 'into', 'the', 'technology', 't']",[],['bosuntijani'],1
Cc_HUB,"['Watch', 'speak', 'on', 'Building', 'An', 'African', 'Ecosystem', 'that', 'Works', 'Its', 'time', 'we', 'build', 'our', 'Africa']",['PitchDrive'],['bosuntijani'],6
Cc_HUB,"['Watch', 'speak', 'on', 'Building', 'An', 'African', 'Ecosystem', 'that', 'Works', 'Its', 'time', 'we', 'build', 'our', 'Africa']",['PitchDrive'],['bosuntijani'],6
Cc_HUB,"['Hello', 'Greetings', 'from', 'the', 'crew', 'We', 'are', 'super', 'excited', 'to', 'take', 'on', 'the', 'adventures', 'you', 'offer']","['Berlin', 'PitchDrive']",[],2
Cc_HUB,"['RT', 'Presenting', 'Africa', 'to', 'the', 'world', '', 'Great', 'to', 'be', 'a', 'supporting', 'partner', 'taking', 'African', 'startups', 'to', 'London', 'Ams', 'Pari']",['PitchDrive'],['ABANAngels'],19
Cc_HUB,"['It', 'has', 'been', 'pleasurable', 'Thank', 'you', 'for', 'being', 'a', 'delightful', 'host', 'We', 'continue', 'sharing', 'our']",['TalesFromPitchDrive'],"['ABANAngels', 'bosuntijani']",1
Cc_HUB,"['RT', 'Great', 'pleasure', 'to', 'work', 'with', 'the', 'teamamp', 'entrepreneurs', 'gt', 'Berlin', 'take', 'good', 'care', 'of', 'them']","['PitchDrive', 'Ta']","['ABANAngels', 'bosuntijani', 'Cc_HUB']",6
Cc_HUB,"['Goodbye', 'Youve', 'been', 'amazing', 'Weve', 'made', 'good', 'memories', 'and', 'good', 'friends']","['Amsterdam', 'TalesFromPitchDrive']",[],20
Cc_HUB,"['The', 'continued', 'with', 'a', 'night', 'of', 'gaming', 'as', 'the', 'bus', 'moved', 'to', 'to', 'pitch', 'at']","['TalesFromPitchDrive', 'Amsterdam']",['TQams'],6
Cc_HUB,"['RT', 'We', 'are', 'about', 'to', 'go', 'with', 'AMS', 'featuring', '14', 'African', 'at', 'Rockstart', 'Tune', 'in', 'to', 'get', 'https']","['live', 'PitchDrive', 'startups', 'inspired']",['rockstart'],2
Cc_HUB,"['If', 'you', 'are', 'in', 'Amsterdam', 'hop', 'on', 'your', 'bike', 'and', 'ride', 'to', 'tonight', 'to', 'meet', 'with', 'the', '14']",['PitchDrive'],['rockstart'],4
Cc_HUB,"['RT', 'The', 'countdown', 'begins', 'Hop', 'on', 'your', 'bike', 'amp', 'join', 'us', 'for', 'AMS', 'amp', 'meet', '14', 'African', 'startups', 'Rockstart', 'tonight', 'https']",['PitchDrive'],"['rockstart', '']",4
Cc_HUB,"['Thanks', 'for', 'having', 'us', 'The', 'crew', 'also', 'got', 'a', 'tour', 'of', 'on', 'the', 'boat']","['PitchDrive', 'Amsterdam', 'BookingCom']",['bookingcom'],21
Cc_HUB,"['RT', 'Our', 'investee', 'is', 'leading', '14', 'African', 'startups', 'on', 'a', 'tour', 'through', 'Europe', 'to', 'pitch', 'their', 'ideas']",[],"['OmidyarNetwork', 'Cc_HUB']",29
Cc_HUB,"['Join', 'the', 'winners', 'in', 'the', 'Q', 'and', 'A', 'giveaway', 'Subscribe']",['TalesFromPitchDrive'],"['realfoodzim', 'LifeBankNigeria', 'PiggyBankNG']",1
Cc_HUB,"['Innovation', 'doesnt', 'end', 'at', 'the', 'start', 'It', 'features', 'throughout', 'the', 'processes']","['TuesdayPositivity', 'TalesFromPitchDrive']",[],3
Cc_HUB,"['Hello', '']",[],"['CampusLondon', 'GoogleForEntrep']",0
Cc_HUB,"['RT', 'The', 'bus', 'departs', 'for', 'tomorrow', 'Reach', 'out', 'if', 'youre', 'in', 'or', 'know', 'tech', 'folks', 'we', 'should', 'h']","['PitchDrive', 'Amsterdam', 'Berlin', 'Berlin']",['bosuntijani'],14
Cc_HUB,"['To', 'us', 'everyday', 'is', 'We', 'celebrate', 'all', 'men', 'amp', 'women', 'who', 'rise', 'above', 'the', 'failures', 'risks', 'amp', 'fears']",['WorldEntrepreneursDay'],[],10
Cc_HUB,"['At', 'your', 'request', 'watch', 'Pt', '2', 'clip', 'of', 'crews', 'to']","['PitchDrive', 'pitch', 'investors']","['CampusLondon', 'CampusLondon']",5
Cc_HUB,"['At', 'your', 'request', 'watch', 'Pt', '1', 'clip', 'of', 'crews', 'to']","['PitchDrive', 'pitch', 'investors', 'TalesFromPitchDrive']",['CampusLondon'],8
Cc_HUB,"['At', 'your', 'request', 'watch', 'Pt', '1', 'clip', 'of', 'crews', 'to']","['PitchDrive', 'pitch', 'investors', 'TalesFromPitchDrive']",['CampusLondon'],8
Cc_HUB,"['RT', 'Join', 'us', 'in', 'ENABLING', '14', 'entrepreneurs', 'build', 'businesses', 'that', 'will', 'change', 'the', 'amp', 'global', 'landscape']","['African', 'TalesFromP']",['nextgenfund'],12
Cc_HUB,"['Members', 'of', 'the', 'crew', 'had', 'a', 'timeout', 'with', 'the', 'guys', 'at', 'Set', 'to', 'change', 'the', 'African', 'amp', 'global', 'landsca']",['PitchDrive'],['github'],12
Cc_HUB,"['Wed', 'love', 'to', 'include', 'you', 'in', 'the', 'learning', 'process', 'on', 'Got', 'questions', 'for', 'your', 'favourite', 'startup', 'founder']",['PitchDrive'],[],7
Cc_HUB,"['RT', 'TechCabals', 'Radar', 'AMA', 'with', 'will', 'be', 'held', 'on', 'Friday', 'the', '25th', 'Start', 'drafting', 'your', 'questions', 'and', 'save', 'the', 'date']",[],"['TechCabal', 'YeleBademosi']",14
Cc_HUB,"['RT', 'The', 'team', 'meeting', 'with', 'the', 'Innovation', 'Lab']","['Pitchdrive', 'BAmsterdam', 'TalesFromPitchDrive']","['ABANAngels', 'IBMWatson']",19
Cc_HUB,"['RT', 'Visiting', 'the', 'huge', 'building', 'of', 'B', 'Amsterdam', 'with', '14', 'promising', 'African', 'startups', 'from', 'today']","['PitchDrive', 'TalesFromPitchDrive']","['brutuz', 'Cc_H']",19
Cc_HUB,"['The', 'crew', 'visiting', 'the', 'impressive', '', 'one', 'of', 'the', 'biggest', 'coworking', 'spaces', 'in', 'Europ']",['PitchDrive'],[],13
Cc_HUB,"['You', 'need', 'to', 'be', 'able', 'to', 'talk', 'about', 'your', 'failures', 'because', 'you', 'will', 'have', 'many', 'tomilube']",['TalesFromPitchDrive'],[],5
Cc_HUB,"['All', 'the', 'validation', 'you', 'need']","['MondayMotivaton', 'TalesFromPitchDrive']",[],15
Cc_HUB,"['anyone', '', 'Why', 'are', 'we', 'not', 'surprised', 'to', 'see', 'more', 'hidden', 'talents', 'amongst', 'the', 'crew']","['PitchDriveGotTalent', 'PitchDrive']",[],10
Cc_HUB,"['When', 'the', 'crew', 'get', 'on', 'their', 'tourist', 'behaviour', 'Truly', 'is', 'a', 'delight']","['PitchDrive', 'Amsterdam', 'TalesFromPitchDrive']",[],8
Cc_HUB,"['RT', 'Beautiful', 'run', 'today']","['PitchDrive', 'TalesFromPitchDrive']",['bosuntijani'],5
Cc_HUB,"['They', 'had', '5mins', 'time', 'in', 'with', 'In', 'its', '3min', 'at', 'Did', 'they', 'scale', 'through']","['Pitch', 'London', 'investors', 'Amsterdam', 'TQAmsterdam', 'TalesFromPitchDrive']",[],0
Cc_HUB,"['The', 'crew', 'got', 'a', 'new', 'travel', 'buddy', 'who', 'pitches', 'with', 'guitar', 'strings', 'In', 'this', 'episode', 'of', 'youll']","['PitchDrive', 'TalesFromPitchDrive', 'LaughAllTheWay']",[],0
Cc_HUB,"['Weekends', 'are', 'for', 'binging', 'on', 'Weve', 'got', 'you', 'tweeps', 'The', 'crew', 'is', 'in']","['TalesFromPitchDrive', 'PitchDrive', 'Amsterdam']",[],2
Cc_HUB,"['Special', 'thanks', 'to', 'the', 'investors', 'amp', 'startups', 'who', 'came', 'th']",[],"['GlobalInnovFund', 'ChiOnwurah', 'CampusLondon', 'GoogleForEntrep']",1
Cc_HUB,"['guess', 'what', 'The', 'crew', 'finally', 'experience', 'their', 'first', 'trip', 'in', 'the', 'sleeper', 'bus', 'and', 'what', 'f']",[],"['GlobalInnovFund', 'ChiOnwurah']",0
Cc_HUB,"['Lunch', 'style', 'pitching', 'by', 'an', 'inspiring', 'meeting', 'with', 'the', 'amiable', 'MP', 'of', 'Newcastle', 'amp', 'more']",['TalesFromPitchDrive'],"['GlobalInnovFund', 'ChiOnwurah']",1
Cc_HUB,"['Day', '4', 'on', 'the', 'tour', 'the', 'crew', 'said', 'goodbye', 'amp', 'hello', 'keeps', 'getting']","['PitchDrive', 'London', 'Amsterdam', 'TalesFromPitchDrive']",[],5
Cc_HUB,"['Day', '4', 'on', 'the', 'tour', 'the', 'crew', 'said', 'goodbye', 'amp', 'hello', 'keeps', 'getting']","['PitchDrive', 'London', 'Amsterdam', 'TalesFromPitchDrive']",[],5
Cc_HUB,"['Are', 'you', 'an', 'existing', 'Nigerian', 'startup', 'deploying', 'technology', 'Apply', 'now', 'for', 'the', 'opportunity', 'to', 'scale']",[],[],4
Cc_HUB,"['Meet', 'some', 'of', 'best', 'tal']","['Africas', 'Tech']","['TQams', 'CampusLondon', 'LifeBankNigeria', 'TechCabal', 'GoogleForEntrep', 'gometroguy']",7
Cc_HUB,"['See', 'the', 'trail', 'the', 'tou']","['RT', 'PitchDrive']","['TQams', 'CampusLondon', 'LifeBankNigeria', 'TechCabal', 'GoogleForEntrep', 'gometroguy']",3
Cc_HUB,"['is', 'Africas', 'first', 'reality', 'tech', 'showSubscribe', 'and', 'catch', 'all', 'the', 'drama', 'on', 'the', 'tour']","['TalesFromPitchDrive', 'PitchDrive']",[],8
Cc_HUB,"['The', 'crew', 'had', 'a', '12', 'hour', 'time', 'with', 'live', 'pitch', 'to', 'investors', 'amp', 'more']","['Day3', 'PitchDrive', 'TomIlube', 'TalesFromPitchDrive']",[],9
Cc_HUB,"['RT', 'The', 'awesome', 'PitchDrive', 'pitching', 'session', 'has', 'ended', 'Read', 'more', 'about', 'the', 'Europe', 'tour', '']","['Amsterdam', 'TalesFromPitchDrive']",['VC4Africa'],13
Cc_HUB,"['Is', 'scalingup', 'your', 'startups', 'biggest', 'challenge', 'Leverage', 'network', 'to', 'access', 'opportunities', 'to', 'scale']",[],['UNIONBANK_NGs'],9
Cc_HUB,"['RT', 'Helping', 'you', 'to', 'get', 'your', 'to', 'effectively', 'Check', 'out', '']","['products', 'retailers', 'TalesFromPitchDrive']","['VC4Africa', 'tradedepotHQ', 'Cc_HUB']",6
Cc_HUB,"['RT', 'PiggyBankNG', 'helps', 'users', 'save', 'small', 'amounts', 'automatically', 'Check', 'h']","['TalesFromPitchDrive', 'Amsterdam']",['VC4Africa'],7
Cc_HUB,"['RT', 'Last', 'up', 'from', 'building', 'an', 'healthcare', 'information', 'management', 'system', 'Check']","['Uganda', 'Tale']","['VC4Africa', 'clinicmaster']",4
Cc_HUB,"['RT', 'Fast', 'affordable', 'personal', 'customer', 'service', 'Raising', 'USD', '15M', 'to', 'invest']","['Sales', 'Marketing', 'AIt']","['VC4Africa', 'ongair_']",10
Cc_HUB,"['RT', 'fashpaonline', 'from', 'is', 'aggregating', 'tailors', 'to', 'supply', 'apparel', 'to', 'fashion', 'brands']","['Nigeria', 'TalesFromPitchDrive', 'Amsterdam']","['VC4Africa', 'Cc_']",1
Cc_HUB,"['RT', 'Temie', 'is', 'next', 'to', 'present', 'Check', 'the', 'venture', 'profile']","['TalesFromPitchDrive', 'Amsterda']","['VC4Africa', 'LifeBankNigeria']",4
Cc_HUB,"['RT', 'Brace', 'yourself', 'First', 'on', 'stage']",['TalesFromPitchDrive'],"['VC4Africa', 'GebeyaTalent', 'Cc_HUB']",9
Cc_HUB,"['Seen', 'Episode', '2', 'of', 'Answer', 'these', 'questions', 'in', 'the', 'comment', 'section', 'on', 'YouTube']",['TalesFromPitchDrive'],[],4
Cc_HUB,"['Give', 'your', 'Friday', 'a', 'lift', 'Enjoy', 'performance', 'on', 'the', 'tour', 'here']",['PitchDrive'],['cobhamsasuquo'],0
Cc_HUB,"['Are', 'you', 'an', 'existing', 'Nigerian', 'startup', 'deploying', 'technology', 'Apply', 'now', 'for', 'the', 'opportunity', 'to', 'scale']",[],[],29
Cc_HUB,"['RT', 'Start', 'the', 'weekend', 'with', 'Right', 'join', 'us', 'Rooftop', 'Yaba', 'tomorrow', 'Friday', '18th', 'for', 'good', 'live', 'music', 'Buy', 'Ticket', 'htt']",[],"['bantuofficial', 'Cc_HUB', '']",6
Cc_HUB,"['RT', 'Start', 'the', 'weekend', 'with', 'Right', 'join', 'us', 'Rooftop', 'Yaba', 'tomorrow', 'Friday', '18th', 'for', 'good', 'live', 'music', 'Buy', 'Ticket', 'htt']",[],"['bantuofficial', 'Cc_HUB', '']",6
